,common name,ens id
402,Taar7d,https://www.targetvalidation.org/target/Unknown/associations
403,Taar7f,https://www.targetvalidation.org/target/Unknown/associations
404,Taar8c,https://www.targetvalidation.org/target/ENSG00000146385/associations
405,Mrps33,https://www.targetvalidation.org/target/ENSG00000090263/associations
406,Gjb6,https://www.targetvalidation.org/target/ENSG00000121742/associations
407,Gpr12,https://www.targetvalidation.org/target/ENSG00000132975/associations
408,Hrh2,https://www.targetvalidation.org/target/ENSG00000113749/associations
409,Olfr1193,https://www.targetvalidation.org/target/ENSG00000215644/associations
410,Olfr94,https://www.targetvalidation.org/target/ENSG00000237988/associations
411,Olfr1148,https://www.targetvalidation.org/target/ENSG00000122194/associations
412,Olfr310,https://www.targetvalidation.org/target/ENSG00000177174/associations
413,Olfr913,https://www.targetvalidation.org/target/Unknown/associations
414,Olfr1418,https://www.targetvalidation.org/target/ENSG00000184166/associations
415,Olfr1415,https://www.targetvalidation.org/target/ENSG00000146648/associations
416,Olfr503,https://www.targetvalidation.org/target/ENSG00000181074/associations
417,Olfr456,https://www.targetvalidation.org/target/Unknown/associations
418,Olfr1251,https://www.targetvalidation.org/target/Unknown/associations
419,Olfr723,https://www.targetvalidation.org/target/ENSG00000176246/associations
420,Olfr329-ps,https://www.targetvalidation.org/target/Unknown/associations
421,Olfr1037,https://www.targetvalidation.org/target/ENSG00000168447/associations
422,Olfr688,https://www.targetvalidation.org/target/ENSG00000181023/associations
423,Olfr988,https://www.targetvalidation.org/target/Unknown/associations
424,Olfr1182,https://www.targetvalidation.org/target/Unknown/associations
425,Olfr566,https://www.targetvalidation.org/target/ENSG00000280021/associations
426,Olfr1532-ps1,https://www.targetvalidation.org/target/ENSG00000178358/associations
427,Olfr180,https://www.targetvalidation.org/target/ENSG00000184166/associations
428,Nms,https://www.targetvalidation.org/target/ENSG00000204640/associations
429,Rnase13,https://www.targetvalidation.org/target/ENSG00000206150/associations
430,Olfr1000,https://www.targetvalidation.org/target/ENSG00000163394/associations
431,Cyp2c66,https://www.targetvalidation.org/target/ENSG00000108242/associations
432,Olfr102,https://www.targetvalidation.org/target/ENSG00000255012/associations
433,Xkr7,https://www.targetvalidation.org/target/ENSG00000260903/associations
434,Olfr288,https://www.targetvalidation.org/target/ENSG00000204657/associations
435,Olfr1116-ps,https://www.targetvalidation.org/target/Unknown/associations
436,Olfr1066,https://www.targetvalidation.org/target/Unknown/associations
437,Olfr205,https://www.targetvalidation.org/target/ENSG00000204657/associations
438,Olfr1357,https://www.targetvalidation.org/target/Unknown/associations
439,Olfr744,https://www.targetvalidation.org/target/ENSG00000196832/associations
440,Olfr885,https://www.targetvalidation.org/target/Unknown/associations
441,Olfr225,https://www.targetvalidation.org/target/ENSG00000204657/associations
442,Olfr1386,https://www.targetvalidation.org/target/ENSG00000196689/associations
443,Olfr479,https://www.targetvalidation.org/target/Unknown/associations
444,Olfr324,https://www.targetvalidation.org/target/ENSG00000197591/associations
445,Olfr867,https://www.targetvalidation.org/target/ENSG00000174667/associations
446,Olfr704,https://www.targetvalidation.org/target/ENSG00000279486/associations
447,Olfr294,https://www.targetvalidation.org/target/ENSG00000204657/associations
448,Olfr298,https://www.targetvalidation.org/target/ENSG00000204657/associations
449,Olfr293,https://www.targetvalidation.org/target/ENSG00000204657/associations
450,Olfr115,https://www.targetvalidation.org/target/ENSG00000205030/associations
451,Olfr735,https://www.targetvalidation.org/target/Unknown/associations
452,Olfr671,https://www.targetvalidation.org/target/ENSG00000183269/associations
453,Olfr948,https://www.targetvalidation.org/target/ENSG00000197849/associations
454,Olfr663,https://www.targetvalidation.org/target/ENSG00000180919/associations
455,Olfr1016,https://www.targetvalidation.org/target/Unknown/associations
456,Olfr1031,https://www.targetvalidation.org/target/ENSG00000181371/associations
457,Olfr314,https://www.targetvalidation.org/target/ENSG00000177212/associations
458,Olfr1229,https://www.targetvalidation.org/target/Unknown/associations
459,Olfr299,https://www.targetvalidation.org/target/ENSG00000204657/associations
460,Olfr317,https://www.targetvalidation.org/target/ENSG00000238243/associations
461,Olfr332,https://www.targetvalidation.org/target/Unknown/associations
462,Olfr1089,https://www.targetvalidation.org/target/ENSG00000111424/associations
463,Olfr1287,https://www.targetvalidation.org/target/ENSG00000065361/associations
464,Olfr1028,https://www.targetvalidation.org/target/Unknown/associations
465,Olfr1419,https://www.targetvalidation.org/target/Unknown/associations
466,Olfr527,https://www.targetvalidation.org/target/ENSG00000162881/associations
467,Olfr1042,https://www.targetvalidation.org/target/ENSG00000187730/associations
468,Olfr285,https://www.targetvalidation.org/target/ENSG00000204657/associations
469,Olfr286,https://www.targetvalidation.org/target/ENSG00000204657/associations
470,Olfr287,https://www.targetvalidation.org/target/ENSG00000204657/associations
471,Olfr543,https://www.targetvalidation.org/target/Unknown/associations
472,Olfr1039,https://www.targetvalidation.org/target/Unknown/associations
473,Olfr987,https://www.targetvalidation.org/target/Unknown/associations
474,Olfr1307,https://www.targetvalidation.org/target/Unknown/associations
475,Olfr222,https://www.targetvalidation.org/target/ENSG00000177535/associations
476,Olfr1382,https://www.targetvalidation.org/target/ENSG00000184166/associations
477,Olfr193,https://www.targetvalidation.org/target/ENSG00000184166/associations
478,Olfr207,https://www.targetvalidation.org/target/ENSG00000204657/associations
479,Olfr598,https://www.targetvalidation.org/target/Unknown/associations
480,Olfr1322,https://www.targetvalidation.org/target/Unknown/associations
481,Olfr1275,https://www.targetvalidation.org/target/ENSG00000135446/associations
482,Olfr1249,https://www.targetvalidation.org/target/Unknown/associations
483,Olfr782,https://www.targetvalidation.org/target/ENSG00000188324/associations
484,Olfr884,https://www.targetvalidation.org/target/Unknown/associations
485,Olfr453,https://www.targetvalidation.org/target/ENSG00000221910/associations
486,Olfr212,https://www.targetvalidation.org/target/ENSG00000204657/associations
487,Olfr213,https://www.targetvalidation.org/target/ENSG00000204657/associations
488,Olfr1318,https://www.targetvalidation.org/target/Unknown/associations
489,Olfr1306,https://www.targetvalidation.org/target/Unknown/associations
490,Olfr1211,https://www.targetvalidation.org/target/ENSG00000112038/associations
491,Olfr1385,https://www.targetvalidation.org/target/Unknown/associations
492,Olfr901,https://www.targetvalidation.org/target/Unknown/associations
493,Olfr191,https://www.targetvalidation.org/target/ENSG00000184166/associations
494,Olfr198,https://www.targetvalidation.org/target/ENSG00000184166/associations
495,Olfr728,https://www.targetvalidation.org/target/ENSG00000155249/associations
496,Olfr485,https://www.targetvalidation.org/target/ENSG00000183303/associations
497,Olfr487,https://www.targetvalidation.org/target/ENSG00000183303/associations
498,Olfr951,https://www.targetvalidation.org/target/ENSG00000197849/associations
499,Olfr93,https://www.targetvalidation.org/target/ENSG00000196341/associations
500,Olfr524,https://www.targetvalidation.org/target/Unknown/associations
501,Olfr533,https://www.targetvalidation.org/target/Unknown/associations
502,Olfr1181,https://www.targetvalidation.org/target/Unknown/associations
503,Olfr316,https://www.targetvalidation.org/target/ENSG00000187080/associations
504,Olfr312,https://www.targetvalidation.org/target/Unknown/associations
505,Olfr1359,https://www.targetvalidation.org/target/ENSG00000124657/associations
506,Olfr804,https://www.targetvalidation.org/target/ENSG00000188324/associations
507,Olfr787,https://www.targetvalidation.org/target/ENSG00000205329/associations
508,Olfr834,https://www.targetvalidation.org/target/ENSG00000170920/associations
509,Olfr832,https://www.targetvalidation.org/target/ENSG00000170920/associations
510,Olfr1105,https://www.targetvalidation.org/target/Unknown/associations
511,Olfr967,https://www.targetvalidation.org/target/ENSG00000197849/associations
512,Olfr963,https://www.targetvalidation.org/target/Unknown/associations
513,Olfr304,https://www.targetvalidation.org/target/ENSG00000241128/associations
514,Olfr761,https://www.targetvalidation.org/target/ENSG00000204695/associations
515,Olfr119,https://www.targetvalidation.org/target/ENSG00000174982/associations
516,Olfr1500,https://www.targetvalidation.org/target/ENSG00000132855/associations
517,Olfr1490,https://www.targetvalidation.org/target/ENSG00000058091/associations
518,Olfr1137,https://www.targetvalidation.org/target/Unknown/associations
519,Olfr1152,https://www.targetvalidation.org/target/ENSG00000178999/associations
520,Olfr1162,https://www.targetvalidation.org/target/Unknown/associations
521,Olfr1129,https://www.targetvalidation.org/target/Unknown/associations
522,Olfr748,https://www.targetvalidation.org/target/ENSG00000176219/associations
523,Olfr1437,https://www.targetvalidation.org/target/ENSG00000184166/associations
524,Olfr1463,https://www.targetvalidation.org/target/ENSG00000184166/associations
525,Olfr1465,https://www.targetvalidation.org/target/Unknown/associations
526,Olfr1474,https://www.targetvalidation.org/target/Unknown/associations
527,Olfr597,https://www.targetvalidation.org/target/Unknown/associations
528,Olfr517,https://www.targetvalidation.org/target/ENSG00000170683/associations
529,Olfr591,https://www.targetvalidation.org/target/Unknown/associations
530,Olfr675,https://www.targetvalidation.org/target/ENSG00000183269/associations
531,Olfr792,https://www.targetvalidation.org/target/ENSG00000205328/associations
532,Olfr1505,https://www.targetvalidation.org/target/ENSG00000156535/associations
533,Olfr412,https://www.targetvalidation.org/target/ENSG00000262628/associations
534,Olfr1029,https://www.targetvalidation.org/target/ENSG00000183454/associations
535,Olfr1425,https://www.targetvalidation.org/target/Unknown/associations
536,Olfr605,https://www.targetvalidation.org/target/Unknown/associations
537,Olfr169,https://www.targetvalidation.org/target/ENSG00000184166/associations
538,Olfr1331,https://www.targetvalidation.org/target/Unknown/associations
539,Olfr685,https://www.targetvalidation.org/target/ENSG00000183313/associations
540,Olfr504,https://www.targetvalidation.org/target/ENSG00000181023/associations
541,Olfr965,https://www.targetvalidation.org/target/Unknown/associations
542,Olfr1222,https://www.targetvalidation.org/target/Unknown/associations
543,Olfr331,https://www.targetvalidation.org/target/ENSG00000184022/associations
544,Olfr699,https://www.targetvalidation.org/target/ENSG00000279486/associations
545,Olfr406-ps,https://www.targetvalidation.org/target/Unknown/associations
546,Olfr917,https://www.targetvalidation.org/target/Unknown/associations
547,Olfr624,https://www.targetvalidation.org/target/ENSG00000176742/associations
548,Olfr309,https://www.targetvalidation.org/target/ENSG00000197437/associations
549,Olfr538,https://www.targetvalidation.org/target/ENSG00000256574/associations
550,Olfr1178,https://www.targetvalidation.org/target/Unknown/associations
551,Olfr452,https://www.targetvalidation.org/target/ENSG00000221910/associations
552,Olfr1329,https://www.targetvalidation.org/target/Unknown/associations
553,Olfr506,https://www.targetvalidation.org/target/ENSG00000183303/associations
554,Olfr1034,https://www.targetvalidation.org/target/Unknown/associations
555,Xkr9,https://www.targetvalidation.org/target/ENSG00000221947/associations
556,Xkr4,https://www.targetvalidation.org/target/ENSG00000206579/associations
557,Rnase12,https://www.targetvalidation.org/target/ENSG00000258436/associations
558,Ang6,https://www.targetvalidation.org/target/ENSG00000214274/associations
559,Rnase11,https://www.targetvalidation.org/target/ENSG00000173464/associations
560,Trex1,https://www.targetvalidation.org/target/ENSG00000213689/associations
561,Olfr857,https://www.targetvalidation.org/target/ENSG00000237521/associations
562,Olfr835,https://www.targetvalidation.org/target/ENSG00000161807/associations
563,Olfr1513,https://www.targetvalidation.org/target/ENSG00000246016/associations
564,Birc5,https://www.targetvalidation.org/target/ENSG00000089685/associations
565,Slc39a12,https://www.targetvalidation.org/target/ENSG00000148482/associations
566,Hsd3b3,https://www.targetvalidation.org/target/ENSG00000042317/associations
567,Defa23,https://www.targetvalidation.org/target/ENSG00000240247/associations
568,Ccdc55,https://www.targetvalidation.org/target/ENSG00000126653/associations
569,Slc25a47,https://www.targetvalidation.org/target/ENSG00000140107/associations
570,Pgbd1,https://www.targetvalidation.org/target/ENSG00000137338/associations
